Time,p50,lower,upper
2025-01-03 16:30:00,110.23,88.28,128.01
2025-01-03 16:30:00,127.49,109.32,142.99
2025-01-03 16:30:00,121.22,100.83,144.01
2025-01-03 16:30:00,119.92,103.85,135.89
2025-01-03 16:30:00,130.65,106.14,147.69
2025-01-03 16:30:00,126.09,109.19,143.33
2025-01-03 16:30:00,117.46,93.71,138.64
2025-01-03 16:30:00,116.69,98.11,140.01
2025-01-03 16:30:00,113.15,93.52,137.35
2025-01-03 16:30:00,122.3,101.88,142.29
2025-01-03 16:30:00,125.28,108.67,148.64
2025-01-03 16:30:00,119.36,98.07,142.12
2025-01-03 16:30:00,114.56,98.2,135.91
2025-01-03 16:30:00,125.29,103.71,143.37
2025-01-03 16:30:00,116.46,93.76,139.68
2025-01-03 16:30:00,110.8,92.85,135.26
2025-01-03 16:30:00,122.49,97.71,145.6
2025-01-03 16:30:00,114.34,91.67,131.77
2025-01-03 16:30:00,98.76,82.81,117.83
2025-01-03 16:30:00,112.02,94.52,128.75
2025-01-03 16:30:00,114.42,96.18,130.49
2025-01-03 16:30:00,107.09,91.92,122.7
2025-01-03 16:30:00,91.2,66.72,108.32
2025-01-03 16:30:00,88.04,63.67,110.65
2025-01-03 16:30:00,98.71,81.13,120.72
2025-01-03 16:30:00,84.67,64.39,102.53
2025-01-03 16:30:00,116.6,98.42,140.03
2025-01-03 16:30:00,104.49,85.88,120.24
2025-01-03 16:30:00,112.26,89.11,133.78
2025-01-03 16:30:00,90.86,71.84,113.4
2025-01-03 16:30:00,93.34,74.49,113.28
2025-01-03 16:30:00,91.36,67.92,108.91
2025-01-03 16:30:00,84.29,60.3,105.61
2025-01-03 16:30:00,94.5,75.72,110.8
2025-01-03 16:30:00,79.49,59.24,100.32
2025-01-03 16:30:00,78.29,55.54,94.05
2025-01-03 16:30:00,92.52,74.15,114.53
2025-01-03 16:30:00,70.01,45.89,90.62
2025-01-03 16:30:00,67.77,45.29,91.94
2025-01-03 16:30:00,58.44,42.52,77.56
2025-01-03 16:30:00,59.64,35.05,77.03
2025-01-03 16:30:00,56.87,38.28,76.58
2025-01-03 16:30:00,70.36,48.37,92.93
2025-01-03 16:30:00,61.98,41.76,84.5
2025-01-03 16:30:00,50.14,31.7,73.71
2025-01-03 16:30:00,71.27,50.53,91.39
2025-01-03 16:30:00,60.13,39.57,79.69
2025-01-03 16:30:00,52.56,33.6,75.95
2025-01-03 16:30:00,40.91,23.68,61.74
2025-01-03 16:30:00,56.96,38.27,77.59
2025-01-03 16:30:00,60.08,44.61,81.8
2025-01-03 16:30:00,60.26,42.03,83.99
2025-01-03 16:30:00,64.08,48.75,79.2
2025-01-03 16:30:00,62.73,38.33,80.26
2025-01-03 16:30:00,68.41,44.19,92.29
2025-01-03 16:30:00,49.94,32.76,73.35
2025-01-03 16:30:00,58.58,41.3,81.27
2025-01-03 16:30:00,74.68,49.99,95.82
2025-01-03 16:30:00,45.58,25.26,70.13
2025-01-03 16:30:00,50.82,26.22,69.97
2025-01-03 16:30:00,50.57,32.94,68.99
2025-01-03 16:30:00,42.56,17.88,58.6
2025-01-03 16:30:00,48.38,25.33,70.06
2025-01-03 16:30:00,41.31,17.54,63.25
2025-01-03 16:30:00,58.45,39.36,77.38
2025-01-03 16:30:00,42.93,21.98,64.59
2025-01-03 16:30:00,64.8,46.72,87.77
2025-01-03 16:30:00,63.86,45.65,83.12
2025-01-03 16:30:00,25.38,1.06,43.28
2025-01-03 16:30:00,44.04,23.27,61.1
2025-01-03 17:00:00,42.91,23.73,67.53
2025-01-03 17:00:00,54.24,29.82,71.33
2025-01-03 17:00:00,46.35,24.17,62.89
2025-01-03 17:00:00,63.11,40.11,82.6
2025-01-03 17:00:00,62.47,43.41,83.15
2025-01-03 17:00:00,61.53,42.11,79.09
2025-01-03 17:00:00,47.01,30.68,62.75
2025-01-03 17:00:00,73.77,51.08,96.56
2025-01-03 17:00:00,54.05,32.25,77.99
2025-01-03 17:00:00,66.06,43.76,87.04
2025-01-03 17:00:00,64.02,46.83,85.24
2025-01-03 17:00:00,49.25,29.36,67.73
2025-01-03 17:00:00,54.99,31.08,76.48
2025-01-03 17:00:00,46.31,24.37,64.81
2025-01-03 17:00:00,67.4,50.35,87.46
2025-01-03 17:00:00,51.03,34.11,68.97
2025-01-03 17:00:00,49.66,25.6,73.96
2025-01-03 17:00:00,70.77,51.37,90.77
2025-01-03 17:00:00,46.18,31.01,65.44
2025-01-03 17:00:00,59.24,43.12,83.97
2025-01-03 17:00:00,74.86,56.76,90.97
2025-01-03 17:00:00,63.57,47.91,81.41
2025-01-03 17:00:00,43.9,25.28,68.78
2025-01-03 17:00:00,68.09,44.87,90.68
2025-01-03 17:00:00,62.07,44.45,83.57
2025-01-03 17:00:00,66.93,49.33,82.56
2025-01-03 17:00:00,59.45,35.95,76.2
2025-01-03 17:00:00,54.32,38.1,75.94
2025-01-03 17:00:00,59.17,42.31,82.83
2025-01-03 17:00:00,65.77,44.12,82.36
2025-01-03 17:00:00,76.26,57.47,95.09
2025-01-03 17:00:00,68.82,46.56,86.6
2025-01-03 17:00:00,63.39,45.14,86.73
2025-01-03 17:00:00,72.7,52.55,93.29
2025-01-03 17:00:00,64.13,44.93,85.11
2025-01-03 17:00:00,81.75,61.82,106.11
2025-01-03 17:00:00,70.05,45.15,92.84
2025-01-03 17:00:00,82.19,58.12,106.82
2025-01-03 17:00:00,82.86,62.66,100.33
2025-01-03 17:00:00,74.38,55.33,99.25
2025-01-03 17:00:00,64.44,40.05,85.67
2025-01-03 17:00:00,83.44,61.27,100.55
2025-01-03 17:00:00,89.39,68.38,106.73
2025-01-03 17:00:00,104.63,86.46,121.35
2025-01-03 17:00:00,90.15,69.25,109.81
2025-01-03 17:00:00,73.64,52.62,97.69
2025-01-03 17:00:00,106.14,90.05,123.62
2025-01-03 17:00:00,85.77,65.38,101.0
2025-01-03 17:00:00,113.13,93.81,129.11
2025-01-03 17:00:00,84.29,68.43,101.48
2025-01-03 17:00:00,81.65,57.5,102.43
2025-01-03 17:00:00,96.25,79.55,119.95
2025-01-03 17:00:00,122.28,100.28,145.81
2025-01-03 17:00:00,104.64,88.13,120.76
2025-01-03 17:00:00,104.39,80.24,128.93
2025-01-03 17:00:00,86.55,64.82,102.55
2025-01-03 17:00:00,103.35,86.96,124.72
2025-01-03 17:00:00,108.77,92.77,125.47
2025-01-03 17:00:00,128.12,105.37,145.51
2025-01-03 17:00:00,116.56,92.13,132.08
2025-01-03 17:00:00,140.77,116.1,156.36
2025-01-03 17:00:00,111.17,88.08,136.16
2025-01-03 17:00:00,114.89,96.04,139.6
2025-01-03 17:00:00,123.26,105.28,142.75
2025-01-03 17:00:00,111.61,93.68,127.03
2025-01-03 17:00:00,116.59,94.99,134.59
2025-01-03 17:00:00,123.82,105.52,147.99
2025-01-03 17:00:00,135.99,114.38,159.01
2025-01-03 17:00:00,109.34,87.8,133.96
2025-01-03 17:00:00,131.36,106.65,150.09
2025-01-03 17:00:00,126.55,109.43,145.27
2025-01-03 17:00:00,102.48,85.04,122.21
2025-01-03 17:00:00,124.76,102.35,141.59
2025-01-03 17:00:00,140.01,115.7,160.23
2025-01-03 17:00:00,146.54,122.99,171.51
2025-01-03 17:00:00,135.34,116.28,157.62
2025-01-03 17:00:00,144.93,125.36,165.27
2025-01-03 17:00:00,132.1,108.91,150.25
2025-01-03 17:00:00,134.53,110.65,156.04
2025-01-03 17:00:00,133.23,110.31,149.12
2025-01-03 17:00:00,154.92,134.59,172.41
2025-01-03 17:00:00,136.58,118.53,157.71
2025-01-03 17:00:00,145.05,125.04,160.12
2025-01-03 17:00:00,151.35,130.19,175.95
2025-01-03 17:00:00,153.02,133.24,168.9
2025-01-03 17:00:00,142.57,118.33,159.11
2025-01-03 17:00:00,156.46,140.2,173.26
2025-01-03 17:00:00,144.94,125.03,168.76
2025-01-03 17:00:00,130.71,113.87,147.64
2025-01-03 17:00:00,130.24,112.22,147.43
2025-01-03 17:00:00,132.48,114.08,150.02
2025-01-03 17:00:00,140.51,116.5,162.39
2025-01-03 17:00:00,142.54,119.18,160.96
2025-01-03 17:00:00,137.89,117.07,158.33
2025-01-03 17:00:00,144.46,120.14,160.01
2025-01-03 17:00:00,139.23,118.86,157.05
2025-01-03 17:00:00,152.45,132.82,170.74
2025-01-03 17:00:00,147.86,126.26,171.95
2025-01-03 17:00:00,160.07,140.35,184.57
2025-01-03 17:00:00,152.25,129.57,168.57
2025-01-03 17:00:00,162.79,138.22,178.46
2025-01-03 17:00:00,167.04,143.54,185.1
2025-01-03 17:30:00,125.71,102.21,141.88
2025-01-03 17:30:00,147.91,128.68,172.85
2025-01-03 17:30:00,154.34,135.21,170.5
2025-01-03 17:30:00,154.75,132.41,172.44
2025-01-03 17:30:00,151.94,136.31,175.64
2025-01-03 17:30:00,139.72,119.07,162.43
2025-01-03 17:30:00,149.39,125.24,167.46
2025-01-03 17:30:00,143.89,122.44,161.19
2025-01-03 17:30:00,160.67,143.89,182.94
2025-01-03 17:30:00,150.33,133.28,175.03
2025-01-03 17:30:00,149.83,128.91,165.62
2025-01-03 17:30:00,148.79,126.71,168.01
2025-01-03 17:30:00,146.15,122.14,165.34
2025-01-03 17:30:00,153.23,135.08,174.19
2025-01-03 17:30:00,144.92,124.06,161.77
2025-01-03 17:30:00,148.2,123.55,169.42
2025-01-03 17:30:00,130.3,105.95,152.9
2025-01-03 17:30:00,136.55,117.85,159.25
2025-01-03 17:30:00,127.16,110.56,151.57
2025-01-03 17:30:00,132.34,107.36,156.45
2025-01-03 17:30:00,136.07,120.23,155.69
2025-01-03 17:30:00,127.57,103.35,148.72
2025-01-03 17:30:00,147.7,127.2,169.01
2025-01-03 17:30:00,133.13,114.32,152.23
2025-01-03 17:30:00,133.47,115.49,157.83
2025-01-03 17:30:00,129.36,105.25,147.11
2025-01-03 17:30:00,128.8,106.78,144.21
2025-01-03 17:30:00,125.03,108.05,140.56
2025-01-03 17:30:00,129.89,111.72,150.76
2025-01-03 17:30:00,117.8,99.86,133.43
2025-01-03 17:30:00,133.7,114.44,153.3
2025-01-03 17:30:00,118.92,96.68,142.39
2025-01-03 17:30:00,100.32,78.17,124.19
2025-01-03 17:30:00,121.44,99.31,137.95
2025-01-03 17:30:00,115.21,92.19,134.47
2025-01-03 17:30:00,142.76,120.8,160.92
2025-01-03 17:30:00,122.8,105.64,139.23
2025-01-03 17:30:00,119.15,100.27,138.3
2025-01-03 17:30:00,110.53,94.23,135.45
2025-01-03 17:30:00,110.97,92.32,131.83
2025-01-03 17:30:00,105.92,82.2,121.95
2025-01-03 17:30:00,123.78,108.21,148.31
2025-01-03 17:30:00,124.2,106.96,145.06
2025-01-03 17:30:00,103.87,86.11,124.72
2025-01-03 17:30:00,112.46,91.39,134.09
2025-01-03 17:30:00,102.26,81.29,121.26
2025-01-03 17:30:00,111.38,86.53,128.67
2025-01-03 17:30:00,103.52,80.77,119.87
2025-01-03 17:30:00,100.69,78.4,120.74
2025-01-03 17:30:00,94.0,72.56,110.66
2025-01-03 17:30:00,80.41,62.5,96.23
2025-01-03 17:30:00,113.28,95.46,133.71
2025-01-03 17:30:00,88.97,65.12,109.66
2025-01-03 17:30:00,104.83,83.15,124.97
2025-01-03 17:30:00,83.45,62.76,100.9
2025-01-03 17:30:00,88.5,70.0,106.49
2025-01-03 17:30:00,84.36,61.36,102.89
2025-01-03 17:30:00,82.61,66.83,101.79
2025-01-03 17:30:00,97.04,79.01,121.58
2025-01-03 17:30:00,87.2,65.75,111.78
2025-01-03 17:30:00,97.27,75.24,112.94
2025-01-03 17:30:00,69.17,45.54,84.83
2025-01-03 17:30:00,65.78,48.84,89.55
2025-01-03 17:30:00,72.96,48.86,93.04
2025-01-03 17:30:00,88.65,64.7,111.5
2025-01-03 17:30:00,70.24,45.52,91.44
2025-01-03 17:30:00,60.01,40.67,81.0
2025-01-03 17:30:00,61.92,37.7,80.58
2025-01-03 17:30:00,68.85,48.81,86.91
2025-01-03 17:30:00,63.01,38.35,82.18
2025-01-03 17:30:00,49.75,26.5,66.51
2025-01-03 17:30:00,69.87,48.18,87.61
2025-01-03 17:30:00,73.25,57.8,93.84
2025-01-03 17:30:00,77.07,56.3,100.7
2025-01-03 17:30:00,53.08,28.57,73.71
2025-01-03 17:30:00,84.31,63.95,107.38
2025-01-03 17:30:00,57.67,38.41,82.16
2025-01-03 17:30:00,75.93,59.23,99.05
2025-01-03 17:30:00,68.9,47.93,92.51
2025-01-03 17:30:00,80.28,64.95,95.93
2025-01-03 17:30:00,63.18,44.42,84.92
2025-01-03 17:30:00,63.59,47.26,86.14
2025-01-03 17:30:00,71.06,55.52,88.77
2025-01-03 17:30:00,57.57,40.97,78.0
2025-01-03 17:30:00,62.41,41.06,86.77
2025-01-03 17:30:00,65.2,40.73,88.91
2025-01-03 17:30:00,53.76,33.48,71.22
2025-01-03 17:30:00,49.81,32.73,70.66
2025-01-03 17:30:00,59.1,41.56,81.88
2025-01-03 17:30:00,65.88,48.4,89.49
2025-01-03 17:30:00,40.34,18.09,64.31
2025-01-03 17:30:00,58.84,40.07,83.49
2025-01-03 17:30:00,52.93,34.77,71.73
2025-01-03 17:30:00,37.88,20.29,58.55
2025-01-03 17:30:00,42.84,18.04,62.06
2025-01-03 17:30:00,53.74,38.03,73.21
2025-01-03 17:30:00,59.83,40.43,75.1
2025-01-03 17:30:00,54.12,33.66,71.17
2025-01-03 17:30:00,54.73,33.68,70.95
2025-01-03 17:30:00,58.98,43.04,77.11
2025-01-03 17:30:00,42.95,22.17,59.03
2025-01-03 17:30:00,60.78,38.98,82.28
2025-01-03 17:30:00,42.23,23.79,66.43
2025-01-03 17:30:00,50.86,35.14,74.25
2025-01-03 17:30:00,44.39,19.51,60.26
2025-01-03 17:30:00,37.5,14.52,60.04
2025-01-03 17:30:00,38.71,17.28,62.33
2025-01-03 17:30:00,54.64,31.39,79.33
2025-01-03 17:30:00,50.62,29.78,69.65
2025-01-03 17:30:00,52.89,30.95,71.0
2025-01-03 17:30:00,52.0,34.42,71.5
2025-01-03 18:00:00,37.6,20.83,54.72
2025-01-03 18:00:00,51.51,34.92,68.34
2025-01-03 18:00:00,55.11,31.72,75.69
2025-01-03 18:00:00,55.68,39.6,74.88
2025-01-03 18:00:00,49.42,29.77,73.1
2025-01-03 18:00:00,55.34,31.8,71.06
2025-01-03 18:00:00,68.58,49.28,89.44
2025-01-03 18:00:00,63.7,46.68,86.01
2025-01-03 18:00:00,60.23,36.77,79.45
2025-01-03 18:00:00,66.08,45.61,83.34
2025-01-03 18:00:00,53.8,33.53,70.8
2025-01-03 18:00:00,66.12,46.76,81.39
2025-01-03 18:00:00,80.72,65.57,101.77
2025-01-03 18:00:00,56.05,38.34,75.19
2025-01-03 18:00:00,50.21,34.56,67.02
2025-01-03 18:00:00,60.05,41.56,82.81
2025-01-03 18:00:00,57.31,38.85,73.35
2025-01-03 18:00:00,78.77,58.51,97.4
2025-01-03 18:00:00,68.61,46.24,88.69
2025-01-03 18:00:00,78.5,58.12,93.78
2025-01-03 18:00:00,61.84,45.5,79.72
2025-01-03 18:00:00,80.17,56.48,95.98
2025-01-03 18:00:00,75.59,55.6,97.45
2025-01-03 18:00:00,56.55,38.35,76.9
2025-01-03 18:00:00,70.28,53.29,86.07
2025-01-03 18:00:00,77.1,55.93,97.59
2025-01-03 18:00:00,82.31,60.29,97.47
2025-01-03 18:00:00,102.22,82.65,127.06
2025-01-03 18:00:00,84.86,62.69,104.17
2025-01-03 18:00:00,95.82,72.52,113.1
2025-01-03 18:00:00,84.93,69.2,105.16
2025-01-03 18:00:00,92.96,76.56,113.13
2025-01-03 18:00:00,100.31,85.08,115.71
2025-01-03 18:00:00,96.56,76.85,121.44
2025-01-03 18:00:00,84.18,63.05,103.82
2025-01-03 18:00:00,79.45,62.26,101.77
2025-01-03 18:00:00,94.08,71.04,115.5
2025-01-03 18:00:00,94.37,73.03,113.65
2025-01-03 18:00:00,108.36,88.3,130.94
2025-01-03 18:00:00,103.8,79.94,123.42
2025-01-03 18:00:00,87.26,65.96,108.77
2025-01-03 18:00:00,113.92,94.37,134.62
2025-01-03 18:00:00,118.8,100.31,141.79
2025-01-03 18:00:00,128.46,109.15,148.25
2025-01-03 18:00:00,107.55,89.7,126.09
2025-01-03 18:00:00,120.01,101.59,140.88
2025-01-03 18:00:00,116.22,98.22,135.62
2025-01-03 18:00:00,127.47,106.93,151.59
2025-01-03 18:00:00,113.02,94.8,128.32
2025-01-03 18:00:00,124.64,101.72,141.23
2025-01-03 18:00:00,120.35,103.62,140.78
2025-01-03 18:00:00,124.71,104.91,147.12
2025-01-03 18:00:00,127.55,106.2,147.09
2025-01-03 18:00:00,124.43,105.7,144.54
2025-01-03 18:00:00,115.75,91.39,138.17
2025-01-03 18:00:00,125.89,101.16,149.85
2025-01-03 18:00:00,136.01,114.46,157.41
2025-01-03 18:00:00,135.59,112.74,158.95
2025-01-03 18:00:00,145.45,120.62,162.86
2025-01-03 18:00:00,128.78,110.07,146.58
2025-01-03 18:00:00,119.71,100.44,137.86
2025-01-03 18:00:00,143.19,125.36,158.4
2025-01-03 18:00:00,155.61,133.06,177.46
2025-01-03 18:00:00,142.93,125.08,158.26
2025-01-03 18:00:00,144.09,122.58,166.13
2025-01-03 18:00:00,136.67,119.61,153.54
2025-01-03 18:00:00,144.77,122.66,164.85
2025-01-03 18:00:00,142.24,125.66,158.2
2025-01-03 18:00:00,143.59,124.38,159.03
2025-01-03 18:00:00,143.98,120.24,166.18
2025-01-03 18:00:00,162.8,145.12,182.16
2025-01-03 18:00:00,151.64,133.91,175.54
2025-01-03 18:00:00,153.8,129.16,178.36
2025-01-03 18:00:00,157.18,134.75,176.49
2025-01-03 18:00:00,138.72,116.72,161.08
2025-01-03 18:00:00,139.49,121.74,156.15
2025-01-03 18:00:00,157.26,134.77,172.98
2025-01-03 18:00:00,157.19,132.41,182.01
2025-01-03 18:00:00,148.17,132.28,165.71
2025-01-03 18:00:00,145.35,124.99,169.6
2025-01-03 18:00:00,147.44,124.3,165.57
2025-01-03 18:00:00,130.0,110.67,147.58
2025-01-03 18:00:00,150.26,131.26,172.73
2025-01-03 18:00:00,161.17,144.91,177.51
2025-01-03 18:00:00,144.29,124.47,160.79
2025-01-03 18:00:00,149.14,132.61,167.15
2025-01-03 18:00:00,152.74,137.25,176.65
2025-01-03 18:00:00,166.5,141.74,190.39
2025-01-03 18:00:00,149.07,124.67,169.0
2025-01-03 18:00:00,152.44,133.91,173.05
2025-01-03 18:00:00,151.24,131.37,171.77
2025-01-03 18:00:00,133.84,116.56,150.22
2025-01-03 18:00:00,146.24,124.69,162.63
2025-01-03 18:00:00,137.84,113.98,153.55
2025-01-03 18:00:00,166.89,146.6,191.46
2025-01-03 18:00:00,141.32,118.88,156.97
2025-01-03 18:00:00,127.11,107.29,145.94
2025-01-03 18:00:00,143.94,126.19,166.56
2025-01-03 18:00:00,142.15,121.07,162.23
2025-01-03 18:00:00,155.44,136.09,175.8
2025-01-03 18:30:00,142.92,120.91,161.87
2025-01-03 18:30:00,142.33,119.89,166.82
2025-01-03 18:30:00,134.79,117.27,155.01
2025-01-03 18:30:00,147.07,127.34,168.35
2025-01-03 18:30:00,163.44,142.68,182.4
2025-01-03 18:30:00,141.09,125.47,157.44
2025-01-03 18:30:00,133.22,113.25,155.02
2025-01-03 18:30:00,140.0,120.18,157.28
2025-01-03 18:30:00,153.8,136.66,171.99
2025-01-03 18:30:00,141.04,121.27,157.38
2025-01-03 18:30:00,115.33,95.62,137.79
2025-01-03 18:30:00,119.2,102.37,139.71
2025-01-03 18:30:00,138.47,114.92,160.09
2025-01-03 18:30:00,144.12,127.18,160.12
2025-01-03 18:30:00,132.1,111.68,147.26
2025-01-03 18:30:00,150.61,129.19,169.7
2025-01-03 18:30:00,144.54,126.05,169.37
2025-01-03 18:30:00,131.52,111.5,151.74
2025-01-03 18:30:00,145.27,123.21,163.38
2025-01-03 18:30:00,106.33,90.72,124.63
2025-01-03 18:30:00,111.59,89.86,129.42
2025-01-03 18:30:00,105.14,83.93,127.77
2025-01-03 18:30:00,113.81,95.64,134.91
2025-01-03 18:30:00,127.17,103.64,147.24
2025-01-03 18:30:00,125.13,108.23,148.62
2025-01-03 18:30:00,121.53,103.3,137.24
2025-01-03 18:30:00,118.22,95.4,133.83
2025-01-03 18:30:00,118.87,97.05,140.94
2025-01-03 18:30:00,126.08,110.79,150.37
2025-01-03 18:30:00,99.79,84.05,116.79
2025-01-03 18:30:00,115.63,91.49,134.74
2025-01-03 18:30:00,111.45,90.66,131.22
2025-01-03 18:30:00,120.21,99.3,140.32
2025-01-03 18:30:00,108.21,90.26,130.03
2025-01-03 18:30:00,95.41,71.06,118.18
2025-01-03 18:30:00,113.69,90.57,132.46
2025-01-03 18:30:00,100.11,80.92,121.43
2025-01-03 18:30:00,112.54,88.54,132.28
2025-01-03 18:30:00,110.78,87.19,128.19
2025-01-03 18:30:00,91.1,66.61,115.61
2025-01-03 18:30:00,72.05,53.1,89.56
2025-01-03 18:30:00,107.15,85.8,130.39
2025-01-03 18:30:00,101.42,84.89,124.58
2025-01-03 18:30:00,78.37,57.01,94.05
2025-01-03 18:30:00,83.83,68.67,106.16
2025-01-03 18:30:00,92.4,76.89,107.66
2025-01-03 18:30:00,95.53,75.87,112.98
2025-01-03 18:30:00,74.22,50.76,94.58
2025-01-03 18:30:00,89.16,66.71,109.28
2025-01-03 18:30:00,75.77,58.27,92.49
2025-01-03 18:30:00,81.11,64.33,101.01
2025-01-03 18:30:00,92.43,73.99,107.66
2025-01-03 18:30:00,86.67,66.69,103.31
2025-01-03 18:30:00,85.23,65.73,102.05
2025-01-03 18:30:00,72.64,57.59,94.35
2025-01-03 18:30:00,57.72,38.01,76.71
2025-01-03 18:30:00,67.97,45.33,87.92
2025-01-03 18:30:00,59.54,36.01,76.04
2025-01-03 18:30:00,82.21,65.62,99.5
2025-01-03 18:30:00,80.34,61.33,102.98
2025-01-03 18:30:00,49.64,24.93,72.93
2025-01-03 18:30:00,68.77,44.66,88.98
2025-01-03 18:30:00,79.83,55.86,100.86
2025-01-03 18:30:00,50.19,32.28,70.67
2025-01-03 18:30:00,51.86,27.47,67.91
2025-01-03 18:30:00,44.99,28.35,61.77
2025-01-03 18:30:00,66.19,47.62,84.92
2025-01-03 18:30:00,69.47,50.51,91.41
2025-01-03 18:30:00,45.62,27.22,67.64
2025-01-03 18:30:00,67.88,46.3,90.02
2025-01-03 18:30:00,59.89,41.27,81.84
2025-01-03 18:30:00,58.1,40.09,81.94
2025-01-03 18:30:00,49.79,30.57,70.03
2025-01-03 18:30:00,60.16,40.42,82.66
2025-01-03 18:30:00,62.18,45.56,79.89
2025-01-03 18:30:00,57.59,38.91,79.38
2025-01-03 18:30:00,55.94,37.6,76.17
2025-01-03 18:30:00,49.14,28.31,66.33
2025-01-03 18:30:00,52.58,30.93,72.37
2025-01-03 18:30:00,46.99,26.48,65.62
2025-01-03 18:30:00,51.9,34.16,69.11
2025-01-03 18:30:00,47.58,23.11,63.68
2025-01-03 18:30:00,60.28,42.2,78.79
2025-01-03 18:30:00,44.64,25.05,61.46
2025-01-03 18:30:00,40.96,22.73,64.04
2025-01-03 18:30:00,51.27,34.97,66.76
2025-01-03 18:30:00,33.37,10.78,54.27
2025-01-03 18:30:00,60.19,44.49,76.65
2025-01-03 18:30:00,61.18,40.45,77.03
2025-01-03 18:30:00,52.16,30.18,70.36
2025-01-03 18:30:00,62.92,39.56,81.86
2025-01-03 18:30:00,39.92,14.96,55.7
2025-01-03 18:30:00,58.6,41.94,77.96
2025-01-03 18:30:00,53.03,30.39,68.55
2025-01-03 18:30:00,59.71,42.57,82.78
2025-01-03 18:30:00,54.18,33.25,77.34
2025-01-03 18:30:00,45.44,28.98,60.8
2025-01-03 18:30:00,47.84,28.76,66.4
2025-01-03 18:30:00,55.73,39.56,74.57
2025-01-03 19:00:00,67.19,51.51,87.53
2025-01-03 19:00:00,45.99,21.97,61.19
2025-01-03 19:00:00,60.55,39.72,85.29
2025-01-03 19:00:00,49.95,30.51,68.68
2025-01-03 19:00:00,50.05,34.97,67.76
2025-01-03 19:00:00,47.31,26.4,64.13
2025-01-03 19:00:00,74.57,56.33,96.91
2025-01-03 19:00:00,68.57,52.03,87.31
2025-01-03 19:00:00,62.78,40.1,84.06
2025-01-03 19:00:00,69.53,54.46,85.65
2025-01-03 19:00:00,74.43,52.31,95.61
2025-01-03 19:00:00,84.38,65.66,100.27
2025-01-03 19:00:00,67.12,48.0,87.84
2025-01-03 19:00:00,50.47,34.61,68.25
2025-01-03 19:00:00,66.99,43.08,90.98
2025-01-03 19:00:00,67.14,45.42,89.18
2025-01-03 19:00:00,73.76,54.15,95.14
2025-01-03 19:00:00,75.3,53.59,95.92
2025-01-03 19:00:00,74.87,58.93,93.69
2025-01-03 19:00:00,65.81,43.67,90.45
2025-01-03 19:00:00,77.92,55.85,97.98
2025-01-03 19:00:00,61.78,43.51,76.85
2025-01-03 19:00:00,84.42,65.77,107.82
2025-01-03 19:00:00,76.73,61.04,96.53
2025-01-03 19:00:00,99.5,77.58,117.73
2025-01-03 19:00:00,85.0,61.13,108.37
2025-01-03 19:00:00,95.04,77.78,113.56
2025-01-03 19:00:00,86.78,68.23,106.19
2025-01-03 19:00:00,67.35,47.02,90.24
2025-01-03 19:00:00,75.12,59.66,94.16
2025-01-03 19:00:00,103.07,80.21,119.61
2025-01-03 19:00:00,107.62,90.09,130.78
2025-01-03 19:00:00,92.37,72.72,111.44
2025-01-03 19:00:00,84.88,69.52,104.28
2025-01-03 19:00:00,111.59,96.19,135.34
2025-01-03 19:00:00,91.27,68.82,111.7
2025-01-03 19:00:00,105.23,85.95,122.73
2025-01-03 19:00:00,100.69,77.37,124.31
2025-01-03 19:00:00,87.85,65.49,104.41
2025-01-03 19:00:00,104.81,89.74,122.23
2025-01-03 19:00:00,104.2,87.73,123.81
2025-01-03 19:00:00,109.8,93.98,134.21
2025-01-03 19:00:00,103.0,86.54,123.37
2025-01-03 19:00:00,104.27,80.5,121.36
2025-01-03 19:00:00,106.13,83.35,127.32
2025-01-03 19:00:00,104.56,86.45,127.79
2025-01-03 19:00:00,122.74,99.04,145.53
2025-01-03 19:00:00,108.3,91.35,130.01
2025-01-03 19:00:00,116.98,93.36,138.12
2025-01-03 19:00:00,124.26,108.01,148.74
2025-01-03 19:00:00,134.01,118.3,157.94
2025-01-03 19:00:00,118.66,93.83,143.62
2025-01-03 19:00:00,112.67,97.58,133.6
2025-01-03 19:00:00,115.71,99.48,134.41
2025-01-03 19:00:00,117.65,95.57,138.63
2025-01-03 19:00:00,122.24,104.52,139.66
2025-01-03 19:00:00,126.79,107.6,151.33
2025-01-03 19:00:00,130.69,113.25,148.78
2025-01-03 19:00:00,141.35,125.42,162.22
2025-01-03 19:00:00,135.56,112.54,157.94
2025-01-03 19:00:00,140.4,124.22,163.92
2025-01-03 19:00:00,144.34,124.75,161.7
2025-01-03 19:00:00,131.53,112.16,153.33
2025-01-03 19:00:00,113.97,90.55,135.63
2025-01-03 19:00:00,124.42,105.58,147.59
2025-01-03 19:00:00,134.6,109.62,152.14
2025-01-03 19:00:00,146.68,128.33,162.84
2025-01-03 19:00:00,138.52,114.87,163.36
2025-01-03 19:00:00,157.1,136.35,177.23
2025-01-03 19:00:00,156.04,136.36,175.25
2025-01-03 19:00:00,145.99,122.3,169.25
2025-01-03 19:00:00,148.65,132.04,168.47
2025-01-03 19:00:00,158.34,137.71,175.68
2025-01-03 19:00:00,148.24,123.53,172.31
2025-01-03 19:00:00,140.43,118.32,160.49
2025-01-03 19:00:00,154.49,132.57,173.83
2025-01-03 19:00:00,147.22,129.42,162.25
